Time,Datapoint
2013-08-28 1:54:53.579999999999927,67.4157
2013-08-28 1:54:54.470000000000255,71.4286
2013-08-28 1:54:55.3100000000004,72.2892
2013-08-28 1:54:56.140000000000327,71.4286
2013-08-28 1:54:56.979999999999563,75
2013-08-28 1:54:57.779999999999745,75
2013-08-28 1:54:58.579999999999927,75.9494
2013-08-28 1:54:59.369999999999891,77.9221
2013-08-28 1:55:0.14000000000032742,77.9221
2013-08-28 1:55:0.90999999999985448,75
2013-08-28 1:55:1.7100000000000364,75
2013-08-28 1:55:2.5100000000002183,72.2892
2013-08-28 1:55:3.3400000000001455,69.7674
2013-08-28 1:55:4.1999999999998181,67.4157
2013-08-28 1:55:5.0900000000001455,66.6667
2013-08-28 1:55:5.9899999999997817,63.8298
2013-08-28 1:55:6.930000000000291,63.8298
2013-08-28 1:55:7.8699999999998909,63.8298
2013-08-28 1:55:8.8100000000004002,64.5161
2013-08-28 1:55:9.7399999999997817,64.5161
2013-08-28 1:55:10.670000000000073,63.8298
2013-08-28 1:55:11.609999999999673,62.5
2013-08-28 1:55:12.569999999999709,61.8557
2013-08-28 1:55:13.539999999999964,62.5
2013-08-28 1:55:14.5,62.5
2013-08-28 1:55:15.460000000000036,63.8298
2013-08-28 1:55:16.399999999999636,63.1579
2013-08-28 1:55:17.350000000000364,62.5
2013-08-28 1:55:18.3100000000004,61.8557
2013-08-28 1:55:19.279999999999745,62.5
2013-08-28 1:55:20.239999999999782,62.5
2013-08-28 1:55:21.199999999999818,63.1579
2013-08-28 1:55:22.149999999999636,62.5
2013-08-28 1:55:23.109999999999673,62.5
2013-08-28 1:55:24.069999999999709,63.8298
2013-08-28 1:55:25.010000000000218,60
2013-08-28 1:55:26.010000000000218,58.8235
2013-08-28 1:55:27.029999999999745,61.2245
2013-08-28 1:55:28.010000000000218,61.8557
2013-08-28 1:55:28.979999999999563,60
2013-08-28 1:55:29.979999999999563,57.6923
2013-08-28 1:55:31.020000000000437,58.8235
2013-08-28 1:55:32.039999999999964,59.4059
2013-08-28 1:55:33.050000000000182,58.2524
2013-08-28 1:55:34.079999999999927,61.2245
2013-08-28 1:55:35.0600000000004,63.8298
2013-08-28 1:55:36.0,65.2174
2013-08-28 1:55:36.920000000000073,69.7674
2013-08-28 1:55:37.779999999999745,68.9655
2013-08-28 1:55:38.649999999999636,71.4286
2013-08-28 1:55:39.489999999999782,71.4286
2013-08-28 1:55:40.329999999999927,72.2892
2013-08-28 1:55:41.159999999999854,74.0741
2013-08-28 1:55:41.970000000000255,73.1707
2013-08-28 1:55:42.789999999999964,76.9231
2013-08-28 1:55:43.569999999999709,76.9231
2013-08-28 1:55:44.350000000000364,75.9494
2013-08-28 1:55:45.140000000000327,73.1707
2013-08-28 1:55:45.960000000000036,73.1707
2013-08-28 1:55:46.779999999999745,70.5882
2013-08-28 1:55:47.630000000000109,69.7674
2013-08-28 1:55:48.489999999999782,65.2174
2013-08-28 1:55:49.409999999999854,60.6061
2013-08-28 1:55:50.399999999999636,61.2245
2013-08-28 1:55:51.380000000000109,61.8557
2013-08-28 1:55:52.350000000000364,60.6061
2013-08-28 1:55:53.340000000000146,61.8557
2013-08-28 1:55:54.3100000000004,60.6061
2013-08-28 1:55:55.300000000000182,61.2245
2013-08-28 1:55:56.279999999999745,60
2013-08-28 1:55:57.279999999999745,61.8557
2013-08-28 1:55:58.25,63.1579
2013-08-28 1:55:59.199999999999818,63.8298
2013-08-28 1:56:0.14000000000032742,64.5161
2013-08-28 1:56:1.069999999999709,63.8298
2013-08-28 1:56:2.0100000000002183,64.5161
2013-08-28 1:56:2.9399999999995998,64.5161
2013-08-28 1:56:3.8699999999998909,64.5161
2013-08-28 1:56:4.8000000000001819,63.8298
2013-08-28 1:56:5.7399999999997817,61.2245
2013-08-28 1:56:6.7200000000002547,60.6061
2013-08-28 1:56:7.7100000000000364,59.4059
2013-08-28 1:56:8.7200000000002547,59.4059
2013-08-28 1:56:9.7299999999995634,57.1429
2013-08-28 1:56:10.779999999999745,58.2524
2013-08-28 1:56:11.8100000000004,59.4059
2013-08-28 1:56:12.819999999999709,60
2013-08-28 1:56:13.819999999999709,61.2245
2013-08-28 1:56:14.800000000000182,60.6061
2013-08-28 1:56:15.789999999999964,59.4059
2013-08-28 1:56:16.800000000000182,60
2013-08-28 1:56:17.800000000000182,63.1579
2013-08-28 1:56:18.75,65.9341
2013-08-28 1:56:19.659999999999854,69.7674
2013-08-28 1:56:20.520000000000437,68.1818
2013-08-28 1:56:21.399999999999636,72.2892
2013-08-28 1:56:23.010000000000218,74.0741
2013-08-28 1:56:23.819999999999709,76.9231
2013-08-28 1:56:24.600000000000364,77.9221
2013-08-28 1:56:26.119999999999891,77.9221
2013-08-28 1:56:26.890000000000327,77.9221
2013-08-28 1:56:27.659999999999854,76.9231
2013-08-28 1:56:28.4399999999996,73.1707
2013-08-28 1:56:29.260000000000218,70.5882
2013-08-28 1:56:30.109999999999673,67.4157
2013-08-28 1:56:31.0,65.9341
2013-08-28 1:56:31.909999999999854,63.1579
2013-08-28 1:56:32.859999999999673,60.6061
2013-08-28 1:56:33.850000000000364,60
2013-08-28 1:56:34.850000000000364,61.8557
2013-08-28 1:56:35.819999999999709,61.8557
2013-08-28 1:56:36.789999999999964,61.2245
2013-08-28 1:56:37.770000000000437,62.5
2013-08-28 1:56:38.729999999999563,63.1579
2013-08-28 1:56:39.680000000000291,63.8298
2013-08-28 1:56:40.619999999999891,65.2174
2013-08-28 1:56:41.539999999999964,65.2174
2013-08-28 1:56:42.460000000000036,62.5
2013-08-28 1:56:43.420000000000073,60
2013-08-28 1:56:44.420000000000073,60.6061
2013-08-28 1:56:45.409999999999854,63.1579
2013-08-28 1:56:46.359999999999673,61.2245
2013-08-28 1:56:47.340000000000146,58.2524
2013-08-28 1:56:48.369999999999891,57.1429
2013-08-28 1:56:49.420000000000073,59.4059
2013-08-28 1:56:50.430000000000291,61.8557
2013-08-28 1:56:51.399999999999636,60
2013-08-28 1:56:52.399999999999636,61.8557
2013-08-28 1:56:53.369999999999891,62.5
2013-08-28 1:56:54.329999999999927,60
2013-08-28 1:56:55.329999999999927,56.0748
2013-08-28 1:56:56.399999999999636,60
2013-08-28 1:56:59.130000000000109,61.2245
2013-08-28 1:57:0.10999999999967258,65.2174
2013-08-28 1:57:1.0299999999997453,68.1818
2013-08-28 1:57:1.9099999999998545,69.7674
2013-08-28 1:57:2.7700000000004366,68.9655
2013-08-28 1:57:3.6400000000003274,71.4286
2013-08-28 1:57:4.4799999999995634,69.7674
2013-08-28 1:57:5.3400000000001455,74.0741
2013-08-28 1:57:6.1499999999996362,75
2013-08-28 1:57:8.3800000000001091,75.9494
2013-08-28 1:57:9.1700000000000728,77.9221
2013-08-28 1:57:9.9399999999995998,76.9231
2013-08-28 1:57:10.720000000000255,75.9494
2013-08-28 1:57:11.510000000000218,74.0741
2013-08-28 1:57:12.319999999999709,71.4286
2013-08-28 1:57:13.159999999999854,69.7674
2013-08-28 1:57:14.020000000000437,68.9655
2013-08-28 1:57:14.890000000000327,68.9655
2013-08-28 1:57:15.760000000000218,66.6667
2013-08-28 1:57:16.659999999999854,65.9341
2013-08-28 1:57:17.569999999999709,67.4157
2013-08-28 1:57:18.460000000000036,68.1818
2013-08-28 1:57:19.340000000000146,68.1818
2013-08-28 1:57:20.220000000000255,66.6667
2013-08-28 1:57:21.119999999999891,67.4157
2013-08-28 1:57:22.010000000000218,66.6667
2013-08-28 1:57:22.909999999999854,64.5161
2013-08-28 1:57:23.840000000000146,65.2174
2013-08-28 1:57:24.760000000000218,66.6667
2013-08-28 1:57:25.659999999999854,63.1579
2013-08-28 1:57:26.609999999999673,61.8557
2013-08-28 1:57:27.579999999999927,62.5
2013-08-28 1:57:28.539999999999964,62.5
2013-08-28 1:57:29.5,61.8557
2013-08-28 1:57:30.470000000000255,61.8557
2013-08-28 1:57:31.4399999999996,63.1579
2013-08-28 1:57:32.390000000000327,62.5
2013-08-28 1:57:33.350000000000364,62.5
2013-08-28 1:57:34.3100000000004,63.1579
2013-08-28 1:57:35.260000000000218,61.8557
2013-08-28 1:57:36.229999999999563,62.5
2013-08-28 1:57:37.1899999999996,64.5161
2013-08-28 1:57:38.119999999999891,65.9341
2013-08-28 1:57:39.029999999999745,68.1818
2013-08-28 1:57:39.909999999999854,67.4157
2013-08-28 1:57:40.800000000000182,68.1818
2013-08-28 1:57:41.680000000000291,70.5882
2013-08-28 1:57:42.529999999999745,69.7674
2013-08-28 1:57:43.390000000000327,73.1707
2013-08-28 1:57:44.210000000000036,73.1707
2013-08-28 1:57:45.029999999999745,74.0741
2013-08-28 1:57:45.840000000000146,75.9494
2013-08-28 1:57:46.630000000000109,74.0741
2013-08-28 1:57:47.4399999999996,73.1707
2013-08-28 1:57:48.260000000000218,71.4286
2013-08-28 1:57:49.100000000000364,69.7674
2013-08-28 1:57:49.960000000000036,69.7674
2013-08-28 1:57:50.819999999999709,68.1818
2013-08-28 1:57:51.699999999999818,65.2174
2013-08-28 1:57:52.619999999999891,65.2174
2013-08-28 1:57:53.539999999999964,63.8298
2013-08-28 1:57:54.479999999999563,62.5
2013-08-28 1:57:55.4399999999996,61.8557
2013-08-28 1:57:56.409999999999854,63.8298
2013-08-28 1:57:57.350000000000364,62.5
2013-08-28 1:57:58.3100000000004,61.2245
2013-08-28 1:57:59.289999999999964,64.5161
2013-08-28 1:58:0.22000000000025466,64.5161
2013-08-28 1:58:1.1499999999996362,62.5
2013-08-28 1:58:2.1099999999996726,64.5161
2013-08-28 1:58:3.0399999999999636,65.2174
2013-08-28 1:58:3.9600000000000364,62.5
2013-08-28 1:58:4.9200000000000728,60.6061
2013-08-28 1:58:5.9099999999998545,61.2245
2013-08-28 1:58:6.8900000000003274,63.1579
2013-08-28 1:58:7.8400000000001455,61.2245
2013-08-28 1:58:8.819999999999709,60
2013-08-28 1:58:9.819999999999709,60.6061
2013-08-28 1:58:10.8100000000004,61.2245
2013-08-28 1:58:11.789999999999964,58.2524
2013-08-28 1:58:12.819999999999709,63.1579
2013-08-28 1:58:13.770000000000437,65.9341
2013-08-28 1:58:14.680000000000291,69.7674
2013-08-28 1:58:15.539999999999964,68.9655
2013-08-28 1:58:16.409999999999854,69.7674
2013-08-28 1:58:17.270000000000437,71.4286
2013-08-28 1:58:18.109999999999673,70.5882
2013-08-28 1:58:18.960000000000036,74.0741
2013-08-28 1:58:19.770000000000437,75
2013-08-28 1:58:20.569999999999709,77.9221
2013-08-28 1:58:22.829999999999927,81.0811
2013-08-28 1:58:23.569999999999709,81.0811
2013-08-28 1:58:24.3100000000004,77.9221
2013-08-28 1:58:25.079999999999927,78.9474
2013-08-28 1:58:25.840000000000146,76.9231
2013-08-28 1:58:26.619999999999891,75.9494
2013-08-28 1:58:27.409999999999854,75
2013-08-28 1:58:28.210000000000036,75
2013-08-28 1:58:29.010000000000218,75.9494
2013-08-28 1:58:29.800000000000182,75.9494
2013-08-28 1:58:30.590000000000146,75
2013-08-28 1:58:31.390000000000327,75
2013-08-28 1:58:32.1899999999996,73.1707
2013-08-28 1:58:33.010000000000218,73.1707
2013-08-28 1:58:33.829999999999927,73.1707
2013-08-28 1:58:34.649999999999636,73.1707
2013-08-28 1:58:35.470000000000255,72.2892
2013-08-28 1:58:36.300000000000182,72.2892
2013-08-28 1:58:37.130000000000109,71.4286
2013-08-28 1:58:37.970000000000255,71.4286
2013-08-28 1:58:38.8100000000004,69.7674
2013-08-28 1:58:39.670000000000073,68.1818
2013-08-28 1:58:40.550000000000182,68.1818
2013-08-28 1:58:41.430000000000291,64.5161
2013-08-28 1:58:42.359999999999673,63.8298
2013-08-28 1:58:43.300000000000182,63.8298
2013-08-28 1:58:44.239999999999782,61.2245
2013-08-28 1:58:45.220000000000255,64.5161
2013-08-28 1:58:46.149999999999636,62.5
2013-08-28 1:58:47.109999999999673,63.1579
2013-08-28 1:58:48.0600000000004,60.6061
2013-08-28 1:58:49.050000000000182,58.2524
2013-08-28 1:58:50.079999999999927,59.4059
2013-08-28 1:58:51.090000000000146,61.8557
2013-08-28 1:58:52.0600000000004,62.5
2013-08-28 1:58:53.020000000000437,64.5161
2013-08-28 1:58:53.949999999999818,66.6667
2013-08-28 1:58:54.850000000000364,64.5161
2013-08-28 1:58:55.779999999999745,65.9341
2013-08-28 1:58:56.6899999999996,69.7674
2013-08-28 1:58:57.550000000000182,68.1818
2013-08-28 1:58:58.430000000000291,70.5882
2013-08-28 1:58:59.279999999999745,73.1707
2013-08-28 1:59:0.1000000000003638,72.2892
2013-08-28 1:59:0.93000000000029104,72.2892
2013-08-28 1:59:1.7600000000002183,71.4286
2013-08-28 1:59:2.6000000000003638,68.9655
2013-08-28 1:59:3.4700000000002547,70.5882
2013-08-28 1:59:4.319999999999709,65.9341
2013-08-28 1:59:5.2299999999995634,64.5161
2013-08-28 1:59:6.1599999999998545,65.2174
2013-08-28 1:59:7.0799999999999272,64.5161
2013-08-28 1:59:8.0100000000002183,63.8298
2013-08-28 1:59:8.9499999999998181,64.5161
2013-08-28 1:59:9.8800000000001091,66.6667
2013-08-28 1:59:10.779999999999745,65.9341
2013-08-28 1:59:11.6899999999996,64.5161
2013-08-28 1:59:12.619999999999891,66.6667
2013-08-28 1:59:13.520000000000437,65.2174
2013-08-28 1:59:14.4399999999996,63.8298
2013-08-28 1:59:15.380000000000109,62.5
2013-08-28 1:59:16.340000000000146,65.2174
2013-08-28 1:59:17.260000000000218,64.5161
2013-08-28 1:59:18.1899999999996,65.9341
2013-08-28 1:59:19.100000000000364,65.9341
2013-08-28 1:59:20.010000000000218,63.8298
2013-08-28 1:59:20.949999999999818,61.8557
2013-08-28 1:59:21.920000000000073,65.2174
2013-08-28 1:59:22.840000000000146,66.6667
2013-08-28 1:59:23.739999999999782,68.9655
2013-08-28 1:59:24.609999999999673,71.4286
2013-08-28 1:59:25.449999999999818,73.1707
2013-08-28 1:59:26.270000000000437,73.1707
2013-08-28 1:59:27.090000000000146,75
2013-08-28 1:59:27.890000000000327,74.0741
2013-08-28 1:59:28.699999999999818,72.2892
2013-08-28 1:59:29.529999999999745,69.7674
2013-08-28 1:59:30.390000000000327,68.1818
2013-08-28 1:59:31.270000000000437,65.9341
2013-08-28 1:59:32.180000000000291,74.0741
2013-08-28 1:59:33.979999999999563,65.2174
2013-08-28 1:59:34.899999999999636,63.8298
2013-08-28 1:59:35.840000000000146,64.5161
2013-08-28 1:59:36.770000000000437,63.1579
2013-08-28 1:59:37.720000000000255,62.5
2013-08-28 1:59:38.680000000000291,61.2245
2013-08-28 1:59:39.659999999999854,61.8557
2013-08-28 1:59:40.630000000000109,63.1579
2013-08-28 1:59:41.579999999999927,62.5
2013-08-28 1:59:42.539999999999964,63.1579
2013-08-28 1:59:43.489999999999782,61.2245
2013-08-28 1:59:44.470000000000255,63.1579
2013-08-28 1:59:45.420000000000073,63.8298
2013-08-28 1:59:46.359999999999673,63.8298
2013-08-28 1:59:47.300000000000182,63.1579
2013-08-28 1:59:48.25,63.8298
2013-08-28 1:59:49.1899999999996,66.6667
2013-08-28 1:59:50.090000000000146,63.8298
2013-08-28 1:59:51.029999999999745,65.2174
2013-08-28 1:59:51.949999999999818,67.4157
2013-08-28 1:59:52.840000000000146,67.4157
2013-08-28 1:59:53.729999999999563,68.1818
2013-08-28 1:59:54.609999999999673,70.5882
2013-08-28 1:59:55.460000000000036,69.7674
2013-08-28 1:59:56.319999999999709,69.7674
2013-08-28 1:59:57.180000000000291,67.4157
2013-08-28 1:59:58.069999999999709,67.4157
2013-08-28 1:59:58.960000000000036,67.4157
2013-08-28 1:59:59.850000000000364,64.5161
2013-08-28 2:0:0.77999999999974534,65.2174
2013-08-28 2:0:1.6999999999998181,64.5161
2013-08-28 2:0:2.6300000000001091,61.8557
2013-08-28 2:0:3.6000000000003638,63.1579
2013-08-28 2:0:4.5500000000001819,63.1579
2013-08-28 2:0:5.5,63.8298
2013-08-28 2:0:6.4399999999995998,64.5161
2013-08-28 2:0:7.3699999999998909,66.6667
2013-08-28 2:0:8.2700000000004366,65.2174
2013-08-28 2:0:9.1899999999995998,65.9341
2013-08-28 2:0:10.100000000000364,65.9341
2013-08-28 2:0:11.010000000000218,63.8298
2013-08-28 2:0:11.949999999999818,61.2245
2013-08-28 2:0:12.930000000000291,60
2013-08-28 2:0:13.930000000000291,59.4059
2013-08-28 2:0:14.9399999999996,59.4059
2013-08-28 2:0:15.949999999999818,56.0748
2013-08-28 2:0:17.020000000000437,56.6038
2013-08-28 2:0:18.079999999999927,54.5455
2013-08-28 2:0:19.180000000000291,54.0541
2013-08-28 2:0:20.289999999999964,56.6038
2013-08-28 2:0:23.1899999999996,53.5714
2013-08-28 2:0:24.3100000000004,56.0748
2013-08-28 2:0:25.380000000000109,57.1429
2013-08-28 2:0:26.430000000000291,63.1579
2013-08-28 2:0:27.380000000000109,62.5
2013-08-28 2:0:28.340000000000146,65.9341
2013-08-28 2:0:29.25,68.9655
2013-08-28 2:0:30.119999999999891,67.4157
2013-08-28 2:0:31.010000000000218,72.2892
2013-08-28 2:0:31.840000000000146,74.0741
2013-08-28 2:0:33.4399999999996,75.9494
2013-08-28 2:0:34.229999999999563,76.9231
2013-08-28 2:0:35.010000000000218,76.9231
2013-08-28 2:0:35.789999999999964,74.0741
2013-08-28 2:0:36.600000000000364,73.1707
2013-08-28 2:0:37.420000000000073,74.0741
2013-08-28 2:0:38.229999999999563,72.2892
2013-08-28 2:0:39.0600000000004,70.5882
2013-08-28 2:0:39.909999999999854,67.4157
2013-08-28 2:0:40.800000000000182,65.9341
2013-08-28 2:0:41.710000000000036,65.9341
2013-08-28 2:0:42.619999999999891,64.5161
2013-08-28 2:0:43.550000000000182,65.2174
2013-08-28 2:0:44.470000000000255,65.2174
2013-08-28 2:0:45.390000000000327,63.8298
2013-08-28 2:0:46.329999999999927,63.1579
2013-08-28 2:0:47.279999999999745,64.5161
2013-08-28 2:0:48.210000000000036,61.8557
2013-08-28 2:0:49.180000000000291,62.5
2013-08-28 2:0:50.140000000000327,62.5
2013-08-28 2:0:51.100000000000364,63.1579
2013-08-28 2:0:52.050000000000182,61.8557
2013-08-28 2:0:53.020000000000437,60.6061
2013-08-28 2:0:54.010000000000218,60
2013-08-28 2:0:55.010000000000218,61.2245
2013-08-28 2:0:55.989999999999782,62.5
2013-08-28 2:0:56.949999999999818,63.8298
2013-08-28 2:0:57.890000000000327,63.1579
2013-08-28 2:0:58.840000000000146,61.2245
2013-08-28 2:0:59.819999999999709,57.6923
2013-08-28 2:1:0.85999999999967258,60
2013-08-28 2:1:1.8599999999996726,63.1579
2013-08-28 2:1:2.8100000000004002,61.8557
2013-08-28 2:1:3.7799999999997453,60.6061
2013-08-28 2:1:4.7700000000004366,63.1579
2013-08-28 2:1:5.7200000000002547,67.4157
2013-08-28 2:1:6.6099999999996726,65.9341
2013-08-28 2:1:7.5200000000004366,67.4157
2013-08-28 2:1:8.4099999999998545,68.9655
2013-08-28 2:1:9.2799999999997453,69.7674
2013-08-28 2:1:10.140000000000327,69.7674
2013-08-28 2:1:11.0,72.2892
2013-08-28 2:1:11.829999999999927,74.0741
2013-08-28 2:1:12.640000000000327,75.9494
2013-08-28 2:1:13.430000000000291,75
2013-08-28 2:1:14.229999999999563,75.9494
2013-08-28 2:1:15.020000000000437,76.9231
2013-08-28 2:1:15.800000000000182,75.9494
2013-08-28 2:1:16.590000000000146,75.9494
2013-08-28 2:1:17.380000000000109,76.9231
2013-08-28 2:1:18.159999999999854,75.9494
2013-08-28 2:1:18.949999999999818,76.9231
2013-08-28 2:1:19.729999999999563,74.0741
2013-08-28 2:1:20.539999999999964,74.0741
2013-08-28 2:1:21.350000000000364,73.1707
2013-08-28 2:1:22.170000000000073,71.4286
2013-08-28 2:1:23.010000000000218,71.4286
2013-08-28 2:1:23.850000000000364,71.4286
2013-08-28 2:1:24.6899999999996,70.5882
2013-08-28 2:1:25.539999999999964,71.4286
2013-08-28 2:1:26.380000000000109,70.5882
2013-08-28 2:1:27.229999999999563,69.7674
2013-08-28 2:1:28.090000000000146,69.7674
2013-08-28 2:1:28.949999999999818,67.4157
2013-08-28 2:1:29.840000000000146,65.2174
2013-08-28 2:1:30.760000000000218,65.2174
2013-08-28 2:1:31.680000000000291,65.2174
2013-08-28 2:1:32.600000000000364,66.6667
2013-08-28 2:1:33.5,65.2174
2013-08-28 2:1:34.420000000000073,64.5161
2013-08-28 2:1:35.350000000000364,61.8557
2013-08-28 2:1:36.319999999999709,61.2245
2013-08-28 2:1:37.300000000000182,63.1579
2013-08-28 2:1:38.25,61.2245
2013-08-28 2:1:39.229999999999563,58.2524
2013-08-28 2:1:40.260000000000218,58.8235
2013-08-28 2:1:41.279999999999745,60.6061
2013-08-28 2:1:42.270000000000437,58.2524
2013-08-28 2:1:43.300000000000182,58.2524
2013-08-28 2:1:44.329999999999927,58.2524
2013-08-28 2:1:45.359999999999673,55.0459
2013-08-28 2:1:46.449999999999818,54.0541
2013-08-28 2:1:47.5600000000004,55.0459
2013-08-28 2:1:48.649999999999636,56.6038
2013-08-28 2:1:49.710000000000036,57.6923
2013-08-28 2:1:50.75,61.8557
2013-08-28 2:1:51.720000000000255,63.8298
2013-08-28 2:1:52.659999999999854,67.4157
2013-08-28 2:1:53.550000000000182,65.2174
2013-08-28 2:1:54.470000000000255,68.1818
2013-08-28 2:1:55.350000000000364,70.5882
2013-08-28 2:1:56.199999999999818,72.2892
2013-08-28 2:2:0.1000000000003638,78.9474
2013-08-28 2:2:0.85999999999967258,76.9231
2013-08-28 2:2:1.6400000000003274,75.9494
2013-08-28 2:2:2.430000000000291,75.9494
2013-08-28 2:2:3.2200000000002547,75
2013-08-28 2:2:4.0200000000004366,72.2892
2013-08-28 2:2:4.8500000000003638,71.4286
2013-08-28 2:2:5.6899999999995998,70.5882
2013-08-28 2:2:6.5399999999999636,69.7674
2013-08-28 2:2:7.3999999999996362,68.9655
2013-08-28 2:2:8.2700000000004366,68.1818
2013-08-28 2:2:9.1499999999996362,65.9341
2013-08-28 2:2:10.0600000000004,65.2174
2013-08-28 2:2:10.979999999999563,65.2174
2013-08-28 2:2:11.899999999999636,64.5161
2013-08-28 2:2:12.829999999999927,65.2174
2013-08-28 2:2:13.75,65.9341
2013-08-28 2:2:14.659999999999854,65.2174
2013-08-28 2:2:15.579999999999927,65.2174
2013-08-28 2:2:16.5,64.5161
2013-08-28 2:2:17.430000000000291,64.5161
2013-08-28 2:2:18.359999999999673,63.8298
2013-08-28 2:2:19.300000000000182,63.8298
2013-08-28 2:2:20.239999999999782,64.5161
2013-08-28 2:2:21.170000000000073,62.5
2013-08-28 2:2:22.130000000000109,62.5
2013-08-28 2:2:23.090000000000146,62.5
2013-08-28 2:2:24.050000000000182,62.5
2013-08-28 2:2:25.010000000000218,62.5
2013-08-28 2:2:25.970000000000255,63.8298
2013-08-28 2:2:26.909999999999854,63.8298
2013-08-28 2:2:27.850000000000364,66.6667
2013-08-28 2:2:28.75,65.9341
2013-08-28 2:2:29.659999999999854,65.2174
